"id","ecid","chip_sensor_name","sensor_id","sensor_channel_id","mode_id","result","insertion_timestamp","device","generation_timestamp"
8949971,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:11:00"
8950011,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:12:00"
8950051,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:13:00"
8950091,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:14:00"
8950131,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:15:00"
8950171,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:16:00"
8950211,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:17:00"
8950251,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:18:00"
8950291,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:19:00"
8950331,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:20:00"
8950371,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:21:00"
8950411,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:22:00"
8950451,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:23:00"
8950491,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:24:00"
8950531,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:25:00"
8950571,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:26:00"
8950611,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:27:00"
8950651,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:28:00"
8950691,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:29:00"
8950731,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:30:00"
8950771,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:31:00"
8950811,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:32:00"
8950851,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:33:00"
8950891,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:34:00"
8950931,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:35:00"
8950971,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:36:00"
8951011,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:37:00"
8951051,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:38:00"
8951091,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:39:00"
8951131,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:40:00"
8951171,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:41:00"
8951211,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:42:00"
8951251,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:43:00"
8951291,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:44:00"
8951331,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:45:00"
8951371,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:46:00"
8951411,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:47:00"
8951451,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:48:00"
8951491,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:49:00"
8951531,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:50:00"
8951571,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:51:00"
8951611,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:52:00"
8951651,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:53:00"
8951691,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:54:00"
8951731,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:55:00"
8951771,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:56:00"
8951811,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:57:00"
8951851,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:58:00"
8951891,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 06:59:00"
8951931,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 15:00:03.526+00","System","2023-01-15 07:00:00"
8951971,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:01:00"
8952011,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:02:00"
8952051,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:03:00"
8952091,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:04:00"
8952131,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:05:00"
8952171,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:06:00"
8952211,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:07:00"
8952251,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:08:00"
8952291,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:09:00"
8952331,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:10:00"
8952371,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:11:00"
8952411,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:12:00"
8952451,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:13:00"
8952491,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:14:00"
8952531,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:15:00"
8952571,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:16:00"
8952611,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:17:00"
8952651,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:18:00"
8952691,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:19:00"
8952731,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:20:00"
8952771,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:21:00"
8952811,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:22:00"
8952851,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:23:00"
8952891,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:24:00"
8952931,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:25:00"
8952971,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:26:00"
8953011,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:27:00"
8953051,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:28:00"
8953091,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:29:00"
8953131,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:30:00"
8953171,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:31:00"
8953211,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:32:00"
8953251,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:33:00"
8953291,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:34:00"
8953331,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:35:00"
8953371,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:36:00"
8953411,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:37:00"
8953451,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:38:00"
8953491,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:39:00"
8953531,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:40:00"
8953571,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:41:00"
8953611,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:42:00"
8953651,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:43:00"
8953691,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:44:00"
8953731,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:45:00"
8953771,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:46:00"
8953811,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:47:00"
8953851,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:48:00"
8953891,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:49:00"
8953931,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:50:00"
8953971,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:51:00"
8954011,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:52:00"
8954051,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:53:00"
8954091,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:54:00"
8954131,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:55:00"
8954171,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:56:00"
8954211,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:57:00"
8954251,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:58:00"
8954291,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 07:59:00"
8954331,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 16:00:03.467+00","System","2023-01-15 08:00:00"
8954371,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:01:00"
8954411,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:02:00"
8954451,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:03:00"
8954491,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:04:00"
8954531,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:05:00"
8954571,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:06:00"
8954611,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:07:00"
8954651,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:08:00"
8954691,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:09:00"
8954731,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:10:00"
8954771,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:11:00"
8954811,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:12:00"
8954851,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:13:00"
8954891,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:14:00"
8954931,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:15:00"
8954971,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:16:00"
8955011,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:17:00"
8955051,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:18:00"
8955091,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:19:00"
8955131,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:20:00"
8955171,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:21:00"
8955211,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:22:00"
8955251,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:23:00"
8955291,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:24:00"
8955331,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:25:00"
8955371,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:26:00"
8955411,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:27:00"
8955451,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:28:00"
8955491,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:29:00"
8955531,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:30:00"
8955571,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:31:00"
8955611,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:32:00"
8955651,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:33:00"
8955691,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:34:00"
8955731,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:35:00"
8955771,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:36:00"
8955811,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:37:00"
8955851,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:38:00"
8955891,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:39:00"
8955931,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:40:00"
8955971,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:41:00"
8956011,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:42:00"
8956051,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:43:00"
8956091,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:44:00"
8956131,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:45:00"
8956171,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:46:00"
8956211,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:47:00"
8956251,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:48:00"
8956291,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:49:00"
8956331,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:50:00"
8956371,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:51:00"
8956411,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:52:00"
8956451,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:53:00"
8956491,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:54:00"
8956531,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:55:00"
8956571,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:56:00"
8956611,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:57:00"
8956651,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:58:00"
8956691,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 08:59:00"
8956731,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 17:00:04.452+00","System","2023-01-15 09:00:00"
8956771,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 18:00:04.647+00","System","2023-01-15 09:01:00"
8956811,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 18:00:04.647+00","System","2023-01-15 09:02:00"
8956851,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 18:00:04.647+00","System","2023-01-15 09:03:00"
8956891,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 18:00:04.647+00","System","2023-01-15 09:04:00"
8956931,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 18:00:04.647+00","System","2023-01-15 09:05:00"
8956971,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 18:00:04.647+00","System","2023-01-15 09:06:00"
8957011,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 18:00:04.647+00","System","2023-01-15 09:07:00"
8957051,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 18:00:04.647+00","System","2023-01-15 09:08:00"
8957091,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 18:00:04.647+00","System","2023-01-15 09:09:00"
8957131,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 18:00:04.647+00","System","2023-01-15 09:10:00"
8957171,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 18:00:04.647+00","System","2023-01-15 09:11:00"
8957211,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 18:00:04.647+00","System","2023-01-15 09:12:00"
8957251,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 18:00:04.647+00","System","2023-01-15 09:13:00"
8957291,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 18:00:04.647+00","System","2023-01-15 09:14:00"
8957331,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 18:00:04.647+00","System","2023-01-15 09:15:00"
8957371,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 18:00:04.647+00","System","2023-01-15 09:16:00"
8957411,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 18:00:04.647+00","System","2023-01-15 09:17:00"
8957451,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 18:00:04.647+00","System","2023-01-15 09:18:00"
8957491,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 18:00:04.647+00","System","2023-01-15 09:19:00"
8957531,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 18:00:04.647+00","System","2023-01-15 09:20:00"
8957571,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 18:00:04.647+00","System","2023-01-15 09:21:00"
8957611,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 18:00:04.647+00","System","2023-01-15 09:22:00"
8957651,"snpsit164","coretemp-isa-0000-Core0",1,0,1,55.0,"2023-01-15 18:00:04.647+00","System","2023-01-15 09:23:00"
8957691,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 18:00:04.647+00","System","2023-01-15 09:24:00"
8957731,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 18:00:04.647+00","System","2023-01-15 09:25:00"
8957771,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 18:00:04.647+00","System","2023-01-15 09:26:00"
8957811,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 18:00:04.647+00","System","2023-01-15 09:27:00"
8957851,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 18:00:04.647+00","System","2023-01-15 09:28:00"
8957891,"snpsit164","coretemp-isa-0000-Core0",1,0,1,54.0,"2023-01-15 18:00:04.647+00","System","2023-01-15 09:29:00"
